FOLIO,SEXO_ENCUESTADO,EDAD_ENCUESTADO,P1_5,P2_4,P2_5,P2_6_SUMA_SEMANALES_EST,P2_8,P2_10_F,P2_10_G,P2_13,P3_16,P3_17,P5_2_A_1,P5_2_B_1,P5_2_C_1,P5_2_D_1,P5_2_E_1,P5_3_A,P5_3_B,P5_3_C,P5_3_D,P5_3_E,P6_1_A,P6_1_B,P6_1_C,P6_1_D,P6_2,P6_3_HORAS,P6_3_MIN,P6_4,P6_5_HORAS,P6_5_MIN,P6_6,P6_7_HORAS,P6_7_MIN,P6_8_HORAS,P6_8_MIN,P6_12,P6_13,P6_14,P6_16,P6_18,P6_30_A_1,P6_30_A_2,P6_30_B_1,P6_30_B_2,P6_30_C_1,P6_30_C_2,P6_30_D_1,P6_30_D_2,P6_30_E_1,P6_30_E_2,P6_30_F_1,P6_30_F_2,P6_30_G_1,P6_30_G_2,P6_30_H_1,P6_30_H_2,O6_3,O6_5,O6_7,O6_8
5767.0,H,35,10,1,1,50,0,4,5,2,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0.0,0,0,0,0,0,3,0.0,40.0,3.0,0.0,0,0,4,2,2,4,2,3,2,5,2,1,1,4,2,1,2,6,2,7,3,0.0,0.0,2.0,21.0
5768.0,H,68,10,1,1,25,2,4,4,3,2,8,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0.0,0,0,0,0,0,2,0.0,20.0,1.0,0.0,0,1,2,4,5,5,1,1,1,6,2,1,1,7,2,6,3,7,2,4,6,0.0,0.0,0.6666666666666666,7.0
5769.0,M,69,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0.0,0,0,0,0,0,4,0.0,0.0,3.0,0.0,0,0,4,1,0,7,2,1,1,4,1,1,1,5,2,5,4,7,4,7,2,0.0,0.0,0.0,21.0
5770.0,H,79,10,1,1,8,1,3,4,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,3,3,0.0,0,0,0,0,0,5,0.0,15.0,3.0,0.0,0,1,4,4,2,5,2,1,2,4,1,1,1,3,1,0,0,7,2,7,4,0.0,0.0,1.25,21.0
5771.0,M,66,1,1,1,84,3,5,5,3,2,5,0,0,0,0,0,0,0,0,0,0,4,4,4,1,5.0,8,0,5,6,0,5,4.0,0.0,0.0,30.0,0,0,4,1,0,7,1,1,1,5,2,1,1,7,1,0,0,7,2,7,5,40.0,30.0,20.0,3.5
5772.0,M,16,1,9,9,0,0,9,9,9,5,8,0,0,0,0,0,0,1,0,0,0,2,4,4,1,0.0,0,0,0,0,0,5,1.0,0.0,6.0,0.0,0,0,1,2,3,7,1,1,1,5,2,1,2,7,1,7,3,7,2,0,0,0.0,0.0,5.0,42.0
5773.0,H,34,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,1,0,0,0,0,3,4,4,3,0.0,0,0,0,0,0,2,0.0,10.0,2.0,0.0,0,0,2,3,2,3,1,1,1,1,1,1,1,4,2,5,3,7,4,7,3,0.0,0.0,0.3333333333333333,14.0
5774.0,H,79,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,0.0,3.0,0.0,0,0,4,1,0,7,2,2,1,5,2,1,1,2,1,0,0,7,3,2,2,0.0,0.0,0.0,21.0
5775.0,M,28,4,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,2,1.0,0.0,4.0,0.0,0,0,4,1,0,7,3,1,2,7,3,0,0,0,0,7,3,7,4,7,4,0.0,0.0,2.0,28.0
5776.0,H,42,10,1,1,54,0,5,5,2,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,2.0,0.0,2.0,0.0,0,0,4,1,0,7,1,1,1,2,4,1,1,0,0,0,0,7,6,7,5,0.0,0.0,8.0,14.0
5777.0,H,66,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,1,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,3.0,0.0,0,0,2,1,0,7,2,1,1,7,3,1,1,7,3,7,2,7,4,7,5,0.0,0.0,3.0,21.0
5778.0,H,69,10,9,9,0,0,9,9,9,4,4,1,1,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,1.0,0.0,5.0,30.0,0,0,4,1,0,7,5,2,2,7,2,1,2,7,4,2,7,7,3,7,3,0.0,0.0,3.0,38.5
5779.0,M,77,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,1,0,0,0,0,4,4,4,1,7.0,0,10,0,0,0,7,4.0,0.0,3.0,0.0,0,0,4,1,0,7,4,4,1,0,0,1,1,0,0,0,0,7,2,7,4,1.1666666666666667,0.0,28.0,21.0
5780.0,M,70,1,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,3,0.0,15.0,4.0,25.0,0,0,4,1,0,3,1,3,1,4,2,1,1,2,1,2,2,4,2,7,2,0.0,0.0,0.75,30.916666666666668
5781.0,H,67,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,1,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,0.0,10.0,5.0,0.0,0,0,4,2,3,3,2,2,2,3,1,1,1,3,1,4,2,7,2,7,2,0.0,0.0,0.3333333333333333,35.0
5782.0,M,43,1,1,1,20,0,5,5,1,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,0,0,4,1,0,5,1,2,1,3,1,1,2,3,1,5,1,7,2,7,2,0.0,0.0,0.0,28.0
5783.0,H,45,1,1,5,36,0,5,5,3,1,6,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,1,1,1,2,1,2,1,1,2,3,1,1,1,4,2,4,2,7,2,7,1,0.0,0.0,0.0,35.0
5784.0,M,38,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,15.0,2.0,15.0,0,0,4,1,0,7,1,1,1,7,1,1,1,5,2,4,2,7,2,2,2,0.0,0.0,1.25,15.75
5785.0,M,20,1,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,0.0,20.0,5.0,30.0,0,0,4,2,1,4,1,2,1,6,1,1,1,5,1,4,1,7,2,7,1,0.0,0.0,1.6666666666666665,38.5
5786.0,M,70,10,9,9,0,0,9,9,9,2,7,0,0,0,0,1,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,2,1,0,7,1,1,1,7,1,1,1,7,1,0,0,7,1,7,1,0.0,0.0,0.0,21.0
5787.0,M,59,10,9,9,0,0,9,9,9,1,8,1,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,1,0,7,2,1,1,7,3,1,1,7,2,0,0,7,3,7,3,0.0,0.0,0.0,14.0
5788.0,M,51,10,1,1,72,0,5,5,3,1,6,0,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,1,0,7,1,1,1,7,3,1,1,7,2,0,0,7,2,7,2,0.0,0.0,0.0,14.0
5789.0,M,38,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,0.0,30.0,,,0,0,2,2,1,7,1,0,0,7,1,0,0,7,2,7,3,7,3,7,2,0.0,0.0,2.5,21.0
5790.0,M,52,10,9,9,0,0,9,9,9,1,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,4.0,1,30,0,0,0,5,0.0,45.0,2.0,0.0,0,0,4,1,0,7,2,1,1,7,3,1,1,7,2,0,0,7,1,7,8,6.0,0.0,3.75,14.0
5791.0,M,49,10,1,1,40,0,5,5,2,2,7,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,7,4.0,0.0,6.0,0.0,0,0,4,1,0,7,1,2,1,7,1,2,1,2,1,2,1,7,1,7,8,0.0,0.0,28.0,42.0
5792.0,H,54,10,1,1,40,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,8.0,0.0,2.0,0.0,0,0,4,2,1,7,1,1,1,7,2,1,1,5,2,7,2,7,3,5,3,0.0,0.0,40.0,14.0
5793.0,M,25,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,2,0.0,30.0,0.0,30.0,0,0,4,1,0,7,2,2,2,2,1,0,0,0,0,7,2,4,2,7,1,0.0,0.0,1.0,3.5
5794.0,M,40,10,1,4,32,0,5,5,2,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,5,0,20,7,0.0,20.0,2.0,0.0,0,0,4,1,0,7,2,1,1,7,2,1,1,7,2,0,0,7,2,7,4,0.0,1.6666666666666665,2.333333333333333,14.0
5795.0,M,48,10,1,1,49,0,5,5,3,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,1.0,0.0,5.0,30.0,0,0,4,1,0,7,1,1,1,5,1,1,1,5,1,7,4,7,2,7,2,0.0,0.0,2.0,38.5
5796.0,H,56,9,1,1,48,0,3,3,2,2,9,0,0,0,0,0,0,0,0,0,0,3,4,4,2,6.0,2,0,6,5,0,7,1.0,0.0,1.0,0.0,1,0,2,1,0,6,1,1,1,6,2,1,1,2,1,7,3,7,2,7,2,12.0,30.0,7.0,7.0
5797.0,M,25,10,1,1,21,0,5,5,2,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0.0,0,0,0,0,0,7,1.0,0.0,6.0,0.0,1,0,1,2,2,7,1,1,1,5,1,1,1,3,1,5,2,7,1,7,6,0.0,0.0,7.0,42.0
5798.0,M,32,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,5,2.0,0.0,1.0,0.0,1,0,1,2,2,7,1,2,1,5,2,1,1,7,1,5,1,7,1,2,1,0.0,0.0,10.0,7.0
5799.0,M,74,10,9,9,0,0,9,9,9,2,9,1,0,0,0,0,0,0,0,0,0,4,4,4,2,2.0,1,0,3,0,30,2,0.0,30.0,1.0,30.0,0,0,4,1,0,7,2,1,1,7,2,1,1,7,2,0,0,7,2,7,3,2.0,1.5,1.0,10.5
5800.0,H,36,10,1,1,56,0,5,3,3,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,2,5.0,2,0,4,1,0,7,1.0,0.0,1.0,0.0,1,0,1,3,5,5,1,2,1,3,1,1,1,6,1,7,2,7,2,7,3,10.0,4.0,7.0,7.0
5801.0,M,57,10,9,9,0,0,9,9,9,2,7,0,1,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,2,1,0,7,1,1,1,2,1,1,1,3,1,0,0,7,2,7,8,0.0,0.0,0.0,7.0
5802.0,M,75,10,9,9,0,0,9,9,9,2,7,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,2,0.0,20.0,2.0,0.0,0,0,4,1,0,7,2,2,1,7,2,1,1,7,2,0,0,7,1,7,3,0.0,0.0,0.6666666666666666,14.0
5803.0,M,81,1,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,1,0,0,0,4,4,4,4,0.0,0,0,0,0,0,4,0.0,30.0,1.0,0.0,0,0,4,1,0,7,2,1,1,4,2,1,1,5,2,0,0,7,2,7,3,0.0,0.0,2.0,7.0
5804.0,H,55,1,1,1,42,1,5,5,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,2,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,1,1,1,2,3,2,1,2,1,2,1,1,2,4,1,5,2,7,2,5,3,0.0,0.0,0.0,21.0
5805.0,M,76,1,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,4,1,0,3,2,1,1,4,2,1,1,3,1,0,0,7,2,7,3,0.0,0.0,0.0,7.0
5806.0,H,42,10,1,4,56,2,3,2,2,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,3.0,1,0,0,0,0,1,1.0,0.0,2.0,0.0,0,0,4,1,0,5,2,3,1,7,2,1,1,4,2,0,0,7,4,7,5,3.0,0.0,1.0,14.0
5807.0,H,47,10,1,1,45,0,5,5,3,2,6,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0.0,0,0,0,0,0,5,0.0,30.0,8.0,0.0,0,0,2,2,2,5,1,2,1,3,1,0,0,0,0,6,2,7,5,7,2,0.0,0.0,2.5,56.0
5808.0,M,23,1,9,9,0,0,9,9,9,1,8,0,0,0,0,0,0,0,0,0,0,2,4,2,2,1.0,3,0,7,0,0,2,2.0,0.0,4.0,0.0,0,0,1,2,1,7,2,1,2,4,1,1,2,4,1,2,1,7,1,7,3,3.0,0.0,4.0,28.0
5809.0,H,41,10,1,1,48,0,5,5,3,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,3.0,0.0,2.0,0.0,0,0,4,2,2,5,1,1,1,7,3,2,2,0,0,7,5,7,6,7,5,0.0,0.0,12.0,14.0
5810.0,H,45,10,1,1,40,0,5,5,2,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,7.0,1,0,0,0,0,7,1.0,0.0,4.0,0.0,1,0,1,2,1,7,1,1,1,7,2,0,0,3,1,7,1,7,3,7,3,7.0,0.0,7.0,28.0
5811.0,H,23,1,9,9,0,0,9,9,9,1,9,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,1,0,4,1,1,1,3,1,1,1,2,1,7,2,7,3,3,2,0.0,0.0,0.0,14.0
5812.0,H,53,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,2,1,7,2,1,1,3,1,1,1,4,2,4,2,7,2,7,3,0.0,0.0,0.0,14.0
5813.0,M,30,10,1,3,25,0,9,5,2,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,0.0,20.0,0.0,0.0,0,0,4,1,0,7,1,1,1,3,2,1,1,2,1,7,2,7,2,3,2,0.0,0.0,1.6666666666666665,0.0
5814.0,M,47,1,9,9,0,0,9,9,9,2,9,0,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1,1,1,5,10,3,1,0,0,2,1,0,0,2,1,4,2,7,2,7,3,0.0,0.0,0.0,7.0
5815.0,M,35,1,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0.0,0,0,0,0,0,4,0.0,0.0,4.0,0.0,0,0,4,1,0,4,1,1,1,2,2,0,0,5,1,4,2,7,4,0,0,0.0,0.0,0.0,28.0
5816.0,M,66,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,2,1,0,7,2,0,0,5,2,1,1,7,2,4,2,7,4,5,1,0.0,0.0,0.0,35.0
5817.0,M,59,4,1,1,84,4,5,5,3,2,7,1,1,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,0.0,0.0,2.0,0.0,0,0,4,1,0,7,2,2,1,5,2,0,0,5,2,2,2,7,1,7,1,0.0,0.0,0.0,14.0
5818.0,H,41,10,1,3,54,1,5,5,2,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0,0,4,2,1,7,2,2,2,5,2,1,1,7,1,5,1,7,4,2,2,0.0,0.0,0.0,14.0
5819.0,M,26,10,1,1,48,0,4,5,1,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,1,4.0,0.0,4.0,0.0,0,0,4,1,0,7,2,0,0,6,7,0,0,3,3,7,4,7,2,7,3,0.0,0.0,4.0,28.0
5820.0,M,65,1,9,9,0,0,9,9,9,2,7,1,1,0,0,0,1,1,0,0,0,4,4,4,1,0.0,0,0,0,0,0,7,4.0,0.0,2.0,0.0,0,0,4,1,0,3,1,2,1,3,2,1,1,7,1,1,1,5,2,7,2,0.0,0.0,28.0,14.0
5821.0,H,43,10,1,1,40,1,3,3,2,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,5,0.0,20.0,3.0,0.0,0,1,4,2,2,5,2,2,1,4,2,1,1,3,2,0,0,7,4,7,3,0.0,0.0,1.6666666666666665,21.0
5822.0,M,64,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,4,0.0,20.0,2.0,0.0,1,0,1,1,0,3,2,2,1,5,2,2,1,4,2,0,0,5,2,7,3,0.0,0.0,1.3333333333333333,14.0
5823.0,M,68,10,9,9,0,0,9,9,9,1,8,0,0,0,0,0,0,1,0,1,0,4,4,4,4,0.0,0,0,0,0,0,3,0.0,20.0,2.0,0.0,0,0,4,1,0,2,1,2,1,7,2,1,1,4,1,2,1,7,2,7,4,0.0,0.0,1.0,14.0
5824.0,M,78,10,9,9,0,0,9,9,9,2,8,1,0,0,0,0,1,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,0.0,30.0,0,0,4,1,0,7,2,1,1,7,2,1,1,3,2,0,0,7,2,7,4,0.0,0.0,0.0,3.5
5825.0,M,69,10,9,9,0,0,9,9,9,4,6,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,0,0.0,0.0,0.0,30.0,0,0,4,1,0,5,2,3,1,3,2,1,1,3,2,0,0,7,2,7,6,0.0,0.0,0.0,3.5
5826.0,M,57,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,2,1.0,0.0,2.0,0.0,1,0,1,1,0,2,1,1,1,2,1,1,1,7,1,7,1,7,2,7,2,0.0,0.0,2.0,14.0
5827.0,M,40,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,4,1.0,0.0,3.0,20.0,0,0,4,1,0,5,2,2,1,4,1,1,1,5,2,2,2,7,2,7,4,0.0,0.0,4.0,23.333333333333336
5828.0,H,70,10,1,1,48,0,1,2,3,2,7,1,1,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0,0,4,1,0,5,2,2,1,3,1,1,1,3,1,0,0,7,4,7,5,0.0,0.0,0.0,21.0
5829.0,H,29,10,9,9,0,0,9,9,9,2,9,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,1,1,1,3,3,6,8,1,1,2,4,0,0,3,2,7,4,7,2,7,8,0.0,0.0,0.0,70.0
5830.0,H,78,10,1,1,40,0,4,4,3,2,6,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,5,2.0,0.0,2.0,0.0,0,0,2,2,1,5,2,1,2,3,1,1,1,4,1,0,0,4,2,7,3,0.0,0.0,10.0,14.0
5831.0,M,24,10,1,1,42,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,6,4.0,0.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,2,0,0,6,1,5,2,7,4,7,2,0.0,0.0,24.0,28.0
5832.0,M,84,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0,0,4,1,0,7,1,1,1,2,1,0,0,5,2,0,0,7,1,6,3,0.0,0.0,0.0,35.0
5833.0,M,79,10,9,9,0,0,9,9,9,2,7,1,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,0.0,10.0,5.0,0.0,0,0,4,1,0,6,2,3,2,2,2,2,1,4,2,0,0,7,2,7,3,0.0,0.0,0.3333333333333333,35.0
5834.0,M,55,1,9,9,0,0,9,9,9,4,7,0,1,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,5,2.0,0.0,4.0,0.0,0,1,4,1,0,7,2,2,2,5,1,1,1,5,1,7,3,7,4,7,3,0.0,0.0,10.0,28.0
5835.0,M,35,10,9,9,0,0,9,9,9,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,2,0.0,15.0,,,0,0,4,2,2,7,1,2,1,4,1,2,1,1,1,3,2,7,2,7,8,0.0,0.0,0.5,21.0
5836.0,M,37,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,1,0,2,3,3,5,1,1,1,5,1,1,1,3,1,7,2,7,3,7,4,0.0,0.0,0.0,56.0
5837.0,M,45,10,1,1,45,0,5,4,3,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,0,0.0,0.0,7.0,0.0,0,0,4,2,1,5,1,1,1,2,2,1,1,1,1,7,2,7,2,5,4,0.0,0.0,0.0,49.0
5838.0,H,39,10,1,5,48,0,3,3,3,2,7,0,0,0,0,0,0,1,0,0,0,4,4,3,2,1.0,1,0,0,0,0,2,0.0,0.0,4.0,0.0,0,0,1,3,3,4,1,1,1,6,2,1,1,2,1,7,4,7,4,7,5,1.0,0.0,0.0,28.0
5839.0,M,53,10,9,9,0,0,9,9,9,4,5,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,9.0,0.0,0,0,2,3,1,7,2,1,1,7,3,1,1,7,2,1,2,2,1,7,6,0.0,0.0,0.0,63.0
5840.0,M,21,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,3,4,4,1,0.0,0,0,5,1,0,7,1.0,0.0,4.0,0.0,0,0,4,2,2,4,1,1,1,3,1,0,0,6,2,5,1,7,2,7,5,0.0,5.0,7.0,28.0
5841.0,M,32,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0.0,0,0,0,0,0,5,0.0,30.0,5.0,0.0,0,0,2,1,0,5,1,1,1,4,1,0,0,4,1,5,2,7,2,7,4,0.0,0.0,2.5,35.0
5842.0,H,38,10,1,1,45,0,4,4,3,2,6,0,0,0,0,0,0,0,0,0,0,3,4,4,1,5.0,2,0,5,2,0,6,2.0,0.0,2.0,0.0,1,1,1,3,2,4,1,2,1,2,1,0,0,0,0,6,4,7,4,7,4,10.0,10.0,12.0,14.0
5843.0,M,40,10,9,9,0,0,9,9,9,2,7,0,0,0,0,0,0,0,0,0,0,4,4,4,2,0.0,0,0,0,0,0,5,0.0,30.0,4.0,0.0,0,0,4,1,0,7,1,1,1,7,1,0,0,0,0,4,1,7,2,7,2,0.0,0.0,2.5,28.0
5844.0,M,58,10,9,9,0,0,9,9,9,4,4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,0.0,30.0,4.0,0.0,1,1,1,2,3,7,1,2,1,2,1,1,1,7,2,7,2,7,1,7,2,0.0,0.0,1.5,28.0
5845.0,M,89,10,9,9,0,0,9,9,9,4,6,1,0,0,0,1,0,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,4,0.0,0.0,3.0,0.0,0,0,4,1,0,7,2,1,1,7,2,1,1,5,2,0,0,7,2,7,2,0.0,0.0,0.0,21.0
5846.0,M,64,10,9,9,0,0,9,9,9,2,8,1,1,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,0,0,0,3,1.0,0.0,3.0,0.0,0,0,4,1,0,7,2,2,1,7,2,1,1,7,1,7,1,7,2,7,2,0.0,0.0,3.0,21.0
5847.0,H,41,10,1,1,56,4,5,4,3,1,6,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,2,2,0,7,1.0,0.0,5.0,30.0,1,1,1,2,2,4,1,1,1,0,0,3,1,7,2,7,5,7,1,7,6,0.0,4.0,7.0,38.5
5848.0,M,24,10,1,1,48,0,5,5,3,4,5,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0.0,0,0,0,0,0,0,0.0,0.0,8.0,0.0,0,0,4,2,5,1,2,1,2,0,0,0,0,1,4,7,5,1,1,1,5,0.0,0.0,0.0,56.0
5849.0,M,28,1,1,1,45,1,9,9,9,2,10,1,0,0,0,0,1,0,0,0,0,2,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,6.0,0.0,0,0,4,1,0,6,3,2,4,5,2,1,1,6,4,2,1,2,2,7,6,0.0,0.0,0.0,42.0
5850.0,M,24,1,1,1,40,0,5,5,1,2,5,0,0,0,0,0,0,0,0,0,0,2,4,4,1,0.0,0,0,7,5,0,7,1.0,0.0,2.0,0.0,0,0,4,1,0,3,1,2,1,4,1,0,0,0,0,7,2,7,1,7,6,0.0,35.0,7.0,14.0
5851.0,H,72,10,1,3,25,0,5,5,3,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5.0,1,0,3,2,0,1,0.0,30.0,3.0,0.0,1,1,1,1,0,3,1,2,1,0,0,0,0,7,2,7,1,7,6,7,3,5.0,6.0,0.5,21.0
5852.0,H,23,10,9,9,0,0,9,9,9,2,8,0,0,0,0,0,0,0,0,0,0,4,4,4,1,0.0,0,0,7,5,0,7,0.0,15.0,3.0,0.0,1,1,1,2,2,5,1,0,0,5,2,0,0,6,1,7,2,7,4,7,2,0.0,35.0,1.75,21.0
5853.0,H,65,10,1,3,32,4,5,2,2,1,8,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0.0,0,0,4,3,10,7,3.0,0.0,1.0,0.0,1,1,1,1,0,3,1,2,1,2,1,1,1,3,1,7,6,7,3,2,2,0.0,12.666666666666666,21.0,7.0
5854.0,H,64,10,9,9,0,0,9,9,9,2,6,0,0,0,0,0,1,0,0,0,0,4,4,4,1,0.0,0,0,0,0,0,0,0.0,0.0,5.0,30.0,1,1,1,3,2,7,4,2,2,1,3,1,2,0,0,7,5,7,2,0,0,0.0,0.0,0.0,38.5
5855.0,H,69,1,9,9,0,0,9,9,9,2,5,0,1,0,0,0,0,0,0,0,0,4,4,2,2,0.0,0,0,0,0,0,0,0.0,0.0,4.0,0.0,1,1,1,5,3,7,2,4,2,7,2,3,2,0,0,0,0,1,2,7,2,0.0,0.0,0.0,28.0
5856.0,H,22,10,1,1,48,0,5,5,3,3,7,0,0,0,0,0,0,0,0,0,0,3,3,3,1,0.0,0,0,0,0,0,4,0.0,0.0,4.0,0.0,0,0,4,2,2,5,1,1,1,2,1,0,0,2,1,7,2,7,4,0,0,0.0,0.0,0.0,28.0
5857.0,H,18,4,1,1,24,2,5,5,3,2,6,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0.0,0,0,0,0,0,7,7.0,0.0,5.0,0.0,1,1,1,3,1,3,1,1,1,3,1,1,1,1,1,7,3,7,2,6,1,0.0,0.0,49.0,35.0
